Date,Open,High,Low,Close,Volume
2019-03-19,108.075,108.4,106.55,106.83,8343947
2019-03-20,106.43,106.65,104.41,104.53,12006860
2019-03-21,103.49,103.49,102.2804,102.86,17638880
2019-03-22,101.82,102.32,99.52,99.76,29047623
2019-03-25,99.59,100.57,98.09,98.93,19540534
2019-03-26,99.82,100.4,98.82,99.93,14247850
2019-03-27,99.88,100.4499,99.08,99.58,11068141
2019-03-28,100,100.8,99.74,100.7,11111174
2019-03-29,101.54,101.99,100.585,101.26,9876878
2019-04-01,102.15,104.68,102.12,104.61,7033709
2019-04-02,104.6,105.44,104.33,105.14,9124903
2019-04-03,105.81,106.36,104.785,105.34,10309161
2019-04-04,104.55,105.73,104.45,105.56,10755791
2019-04-05,105.8,106.11,104.99,105.29,7845875
2019-04-08,105.11,105.65,104.91,105.64,6693649
2019-04-09,105.08,105.2,104.25,104.92,8132875
2019-04-10,105.13,105.715,104.47,105.42,8121220
2019-04-11,105.71,106.73,105.56,106.24,10286158
2019-04-12,109.44,111.85,108.88,111.18,22388711
2019-04-15,110.92,111,109.12,109.92,13353047
2019-04-16,109.9,111.39,109.86,111.11,10171310
2019-04-17,111.7,114.66,111.01,114.3,16324028
2019-04-18,114.53,114.945,113.33,113.45,10848594
2019-04-22,112.83,113.93,112.6622,113.62,6274574
2019-04-23,113,114.37,111.1557,113.74,7850096
2019-04-24,113.26,114.15,112.81,113.56,7111942
2019-04-25,113.01,114.145,112.5,113.62,7790173
2019-04-26,113.95,114.58,113.6,114.44,6907310
2019-04-29,114.6,117.155,114.445,116.12,12347067
2019-04-30,116.43,116.724,115.26,116.02,8896969
2019-05-01,115.72,117,115.11,115.13,9188061
2019-05-02,115.17,115.7753,114.58,115.45,7705776
2019-05-03,116,116.68,115.67,116.08,6848689
2019-05-06,114.18,115.47,113.72,115.1,8270267
2019-05-07,114.03,114.03,112.285,113.17,11435523
2019-05-08,112.66,113.67,112.46,112.63,7765524
2019-05-09,111.14,112.74,110.58,112.5,10198092
2019-05-10,111.75,112.84,110.54,112.56,10451414
2019-05-13,110.08,110.45,108.98,109.43,11891188
2019-05-14,109.55,111.72,109.5,110.34,8910602
2019-05-15,109.21,110.8958,108.61,109.95,8792588
2019-05-16,110.62,112.17,110.59,111.34,8289798
2019-05-17,110,111.75,109.8257,110.73,8392323
2019-05-20,110.58,111.81,110.37,111.32,7135539
2019-05-21,111.44,111.92,110.3285,111.76,6138984
2019-05-22,111.4,111.79,110.75,110.79,6429372
2019-05-23,109.64,109.79,107.5,108.63,12457721
2019-05-24,109.52,109.96,109.19,109.78,7310301
2019-05-28,109.2,109.83,108.44,108.44,7086707
2019-05-29,107.45,108.4,107.06,108.16,8476264
2019-05-30,108.65,109.18,106.54,107.08,7990903
2019-05-31,105.56,106.589,104.84,105.94,8456863
2019-06-03,105.8,106.86,105.3,106.39,9621750
2019-06-04,107.85,109.9,107.13,109.75,10498173
2019-06-05,109.86,110.38,108.6376,110.14,6727222
2019-06-06,110.15,110.87,108.9307,110.4,7426188
2019-06-07,109.7,110.02,108.96,109.13,8994311
2019-06-10,110.75,111.21,110.215,110.31,9109259
2019-06-11,110.82,111.57,110.37,110.69,8300510
2019-06-12,110.7,110.9,108.89,109.27,8219861
2019-06-13,109.46,110.16,109.05,109.6,7092201
2019-06-14,109.57,110.3027,108.63,109.83,7201432
2019-06-17,109.7,110.37,109.06,109.22,6343709
2019-06-18,109.01,111.405,102.85,110.77,9130479
2019-06-19,110.82,111.59,109.695,109.87,9910333
2019-06-20,110.88,111.085,109.0331,110.18,9748726
2019-06-21,110.19,111.67,109.09,109.66,14982890
2019-06-24,109.28,109.77,108.535,108.665,9786667
2019-06-25,108.68,108.98,107.67,107.78,12260562
2019-06-26,108.3,109.31,108.16,108.47,8230131
2019-06-27,108.84,109.55,108.44,108.81,9353742
2019-06-28,111.54,112.43,110.9,111.77,12408271
2019-07-01,113.23,114.52,113.08,113.7,10423161
2019-07-02,113.51,114.2,113.22,113.81,8976148
2019-07-03,113.34,113.87,112.26,112.79,5748860
2019-07-05,113.51,114.27,112.92,113.47,6507963
2019-07-08,112.96,113.48,112.5,112.88,5781886
2019-07-09,112.28,113.49,112.1503,113.36,6847821
2019-07-10,113.37,113.83,112.74,113.0194,7980091
2019-07-11,113.37,114.355,113.12,114.09,10208992
2019-07-12,114.13,115.35,113.93,115.28,9034485
2019-07-15,115.54,115.57,113.53,113.88,11083385
2019-07-16,113.48,115.5,112.92,115.09,13962175
2019-07-17,114.43,114.94,113.73,113.99,11224053
2019-07-18,113.93,115.07,113.55,114.67,8051323
2019-07-19,114.89,115.12,113.4,113.57,8147377
2019-07-22,112.91,114.45,112.77,114.28,6962920
2019-07-23,114.88,116.45,114.82,116.36,10845561
2019-07-24,115.58,116.88,115.52,116.81,8746881
2019-07-25,116.89,117.24,115.315,115.79,8987428
2019-07-26,115.77,116.51,115.53,116.22,10473456
2019-07-29,116.46,117.18,115.79,115.85,6844325
2019-07-30,115.19,116.08,114.76,115.58,6186121
2019-07-31,116.1,116.18,114.86,116.005,11454414
2019-08-01,115.33,116.8,112.595,112.94,13578621
2019-08-02,112.4,113.43,111.4,112.9,8712500
2019-08-05,110.79,110.98,108.265,109.55,13078909
2019-08-06,110.05,110.5,108.34,110.44,8089693
2019-08-07,108,108.28,105.94,108.02,14604549
2019-08-08,109.05,110.08,108.72,109.92,8523771
2019-08-09,109.35,110.445,108.29,109.74,8308667
2019-08-12,108.44,108.5146,107.21,107.69,7932159
2019-08-13,107.95,110.33,107.03,109.34,9837871
2019-08-14,106.3,106.91,104.45,104.79,15236915
2019-08-15,104.82,106.38,104.34,105.2,11311597
2019-08-16,106.37,107.98,105.87,107.73,8949054
2019-08-19,109.63,109.75,108.415,108.69,7032347
2019-08-20,107.85,108.44,107.24,107.33,6984259
2019-08-21,108.21,108.43,107.445,107.61,7113499
2019-08-22,108.37,109.265,107.93,108.75,7810178
2019-08-23,108,108.78,105.11,106.02,11557579
2019-08-26,106.62,106.99,106.01,106.94,7016028
2019-08-27,107.35,107.56,104.84,105.68,11314595
2019-08-28,105.08,107.21,105.04,106.84,8600402
2019-08-29,108.14,109.89,108.02,109.22,8493659
2019-08-30,109.84,110.56,109.47,109.77,7699401
2019-09-03,108.98,108.99,107.3167,108.58,7544062
2019-09-04,109.45,110.22,108.56,109.9,5715278
2019-09-05,111.25,113.72,111.2,112.33,11524873
2019-09-06,112.66,112.98,111.9636,112.63,6781153
2019-09-09,113.71,116.055,113.6,115.41,11500695
2019-09-10,116.3,117.27,115.7275,116.76,12213490
2019-09-11,116.89,117.2,115.38,117.16,8766134
2019-09-12,116.55,118.473,115.92,117.97,9863503
2019-09-13,119,120.4,118.75,120.2,13828445
2019-09-16,118.9,119.8699,118.38,119.13,8823709
2019-09-17,118.42,118.61,117.24,118.55,8450778
2019-09-18,118.32,120.08,117.75,119.79,9304077
2019-09-19,119.7,120.3396,119.09,119.36,7635552
2019-09-20,119.74,120.34,118.87,118.87,16615052
2019-09-23,117.78,119.12,117.68,118.89,6780162
2019-09-24,118.75,119.26,117.04,117.36,9504406
2019-09-25,117.27,118.36,117.12,118.04,7641512
2019-09-26,117.88,118.05,116.95,117.065,8138404
2019-09-27,117.96,118.635,117.28,117.74,8535462
2019-09-30,118.36,118.77,117.215,117.68,7679954
2019-10-01,118.4,119,115.41,115.52,9779554
2019-10-02,114.81,114.9,112.93,113.27,10211026
2019-10-03,112.27,112.91,110.52,112.18,10318908
2019-10-04,112.34,114.94,112.27,114.61,7653909
2019-10-07,114.19,115.5,114.07,114.39,5459670
2019-10-08,113.06,113.06,111.66,111.79,9164794
2019-10-09,112.67,113.16,112.07,112.66,6120204
2019-10-10,113.14,115.4,113,114.22,9810268
2019-10-11,116.03,117.99,115.865,116.19,12894193
2019-10-14,115.85,116.87,115.66,116.41,7884337
2019-10-15,118.85,121.59,117.87,119.92,20879199
2019-10-16,119.96,120.62,119.38,119.7,9358739
2019-10-17,120.75,121.57,119.88,120.39,9480290
2019-10-18,120,121.02,119.86,120.575,10068422
2019-10-21,122.05,123.77,121.99,123.56,10990919
2019-10-22,123.45,125.1,123.12,124.87,11085724
2019-10-23,124.2,125.15,124.165,125.12,7639462
2019-10-24,125.29,125.66,124.07,125.01,7031076
2019-10-25,125,126.65,124.75,126.02,7500064
2019-10-28,126.57,127.21,126.4,126.52,7745253
2019-10-29,126.06,127.42,125.94,126.42,8584761
2019-10-30,126.05,126.26,124.916,125.75,7040404
2019-10-31,124.07,124.96,124.0398,124.93,6376270
2019-11-01,126.2,127.9852,126.02,127.82,9467662
2019-11-04,129.08,129.42,128.5601,128.83,8134018
2019-11-05,129.39,130.3,128.84,129.12,10069620
2019-11-06,128.69,129.84,128.58,129.3,8812754
2019-11-07,130.43,131.29,129.92,130.08,9708853
2019-11-08,129.88,130.4,129.25,130.37,8019439
2019-11-11,129.6,130.1,129.35,129.91,6995660
2019-11-12,129.63,139.3,129.01,129.13,7527400
2019-11-13,128.13,128.815,127.42,128.48,6639509
2019-11-14,127.72,128.84,127.59,128.7,6374037
2019-11-15,129.23,129.52,128.4,129.52,6562706
2019-11-18,129.56,130.65,128.99,130.59,6452462
2019-11-19,130.99,131.25,130.18,130.56,5912742
2019-11-20,130.3,130.62,128.94,129.64,6639923
2019-11-21,130,130.72,129.39,129.94,6088755
2019-11-22,130.15,131.22,130.1,130.78,6572995
2019-11-25,131.25,132.07,130.865,131.49,7744847
2019-11-26,131.82,131.82,130.3573,131.61,6903336
2019-11-27,132.29,132.43,131.65,132.06,5424217
2019-11-29,131.87,132.41,131.45,131.8,3206658
2019-12-02,132.31,132.74,131.35,131.57,6835721
2019-12-03,129.77,129.96,128.585,129.78,8434312
2019-12-04,130.38,132.47,129.99,132.38,8510561
2019-12-05,132.68,133.31,132.18,133.09,7890172
2019-12-06,134.69,135.78,134.65,135.04,8368053
2019-12-09,134.63,135.46,134.41,134.46,6319139
2019-12-10,133.25,134.77,132.88,134.47,5729656
2019-12-11,134.29,135.02,134.01,134.15,6082798
2019-12-12,134.49,138.47,134.21,138.01,11485350
2019-12-13,137.95,138.83,136.22,136.82,7929534
2019-12-16,138.38,138.84,137.32,137.34,7801524
2019-12-17,137.73,138.6687,137.23,138.16,6742896
2019-12-18,138.15,139.02,137.7151,138.07,7422871
2019-12-19,137.76,138.22,137.1,137.35,6637532
2019-12-20,138.02,138.88,136.9,137.24,16546366
2019-12-23,137.6,137.91,136.88,137.22,6193775
2019-12-24,137.33,137.63,137.0641,137.58,2824296
2019-12-26,137.89,139.1,137.78,139.09,4753888
2019-12-27,139.3,139.77,138.6697,139.14,4864945
2019-12-30,139.9,140.08,138.47,138.68,5571805
2019-12-31,138.51,139.48,138.295,139.4,4896689
2020-01-02,139.79,141.1,139.265,141.09,8484783
2020-01-03,137.5,139.23,137.08,138.28,8191470
2020-01-06,136.56,138.27,136.5,138.21,6884814
2020-01-07,137.28,137.86,135.82,135.87,8859207
2020-01-08,135.7,137.58,135.6,136.97,8049185
2020-01-09,138.05,138.23,137.04,137.44,7504514
2020-01-10,137.21,137.25,135.81,136.09,8457221
2020-01-13,136.19,137.19,135.755,137.19,9250336
2020-01-14,137.94,140.76,137.69,138.72,20718276
2020-01-15,137.85,138.6,136.15,136.8,12313683
2020-01-16,137.45,137.9,136.84,137.22,8663942
2020-01-17,137.54,138.285,137.32,138.15,10777717
2020-01-21,137.19,138.07,136.69,136.84,12900223
2020-01-22,137.24,137.4,136.38,136.66,11651613
2020-01-23,135.71,136.7447,134.72,136.54,14485796
2020-01-24,136.37,136.43,132.32,133.13,23264140
2020-01-27,130.27,132.94,129.71,131.99,10843111
2020-01-28,132.84,134.97,132.4784,134.43,9533025
2020-01-29,134.81,135.54,133.69,134.23,7519752
2020-01-30,132.69,136.13,132.69,135.89,6624566
2020-01-31,134.49,134.83,131.47,132.33,9120342
2020-02-03,132.66,134.24,132.66,133.34,8060874
2020-02-04,135.55,136.6,135.08,135.29,7354763
2020-02-05,136.57,137.73,136.01,137.62,8624263
2020-02-06,138.24,138.29,137.11,137.59,7148927
2020-02-07,136.73,137.67,136.3,137.18,5074594
2020-02-10,136.95,137.851,136.75,137.73,4369207
2020-02-11,138.26,138.82,137.78,138,5238424
2020-02-12,138.6,139.285,137.8,138,6194142
2020-02-13,137.75,138.34,136.4,137.93,6059897
2020-02-14,137.84,138.19,136.94,137.41,5160531
2020-02-18,137.34,137.705,135.05,135.67,7603638
2020-02-19,136.91,138.39,136.34,137.47,5777034
2020-02-20,137.17,138.36,136.53,137.43,6348057
2020-02-21,136.55,136.92,134.9225,135.82,8194795
2020-02-24,131.44,133.2,130.7988,132.17,10791431
2020-02-25,131,132.23,125.59,126.32,17226578
2020-02-26,126.93,128.95,126.34,126.63,16533974
2020-02-27,122.91,125.62,121.3,121.3,19253882
2020-02-28,117.52,118.49,112.66,116.09,37027756
2020-03-02,116.63,121.58,114.46,121.55,22954883
2020-03-03,120.97,122.9469,116.24,116.95,27373303
2020-03-04,118.33,120.19,114.695,119.86,20827298
2020-03-05,115.67,116.43,112.58,114,27176810
2020-03-06,106.26,110.3232,105.02,108.12,66269198
2020-03-09,96.57,99.2302,93,93.2742,67197904
2020-03-10,99,101.28,94.58,100.7001,54665322
2020-03-11,97.7,100.05,94.55,95.94,66732314
2020-03-12,89.59,96.96,86.32,88.075,88149498
2020-03-13,95.99,103.99,92,103.91,61789140
2020-03-16,85.2,93.982,84.55,88.36,65017388
2020-03-17,90.89,97.44,87.5,93.77,62107156
2020-03-18,87.67,90.79,80.36,83.89,64308906
2020-03-19,81.56,88.11,76.91,85.3,58668680
2020-03-20,86.3,89.46,82.48,83.13,49274086
2020-03-23,82.68,83.75,78.09,78.88,56403322
2020-03-24,84.9,90.1,82.9,88.32,56593758
2020-03-25,89.24,95.15,84.54,91.835,67621652
2020-03-26,94.08,98.57,93.5375,97.84,48741822
2020-03-27,93.19,94.84,90.55,91.1399,51695746
2020-03-30,90.65,94.09,89.3,93.47,38756048
2020-03-31,92.05,94.17,89.34,90.12,39617526
2020-04-01,85.1,86.56,83.25,84.41,49067402
2020-04-02,83.51,87.91,82.96,87.48,43146008
2020-04-03,86,87.48,82.77,84.075,35275470
2020-04-06,88.99,90.99,87.7,88.77,42620544
2020-04-07,94.45,94.5,90.38,90.44,40446234
2020-04-08,92.1,94.86,90.55,94.25,35229462
2020-04-09,96.92,104.39,96.89,102.76,66699176
2020-04-13,103.11,103.11,97.3,98.24,46164280
2020-04-14,101.02,102,93.64,95.5,80263439
2020-04-15,91.15,92.03,90.13,90.82,54813108
2020-04-16,90.23,90.57,87.05,87.32,58805930
2020-04-17,92,95.7,90.96,95,55961530
2020-04-20,92.47,94.71,90.46,91.65,43960740
2020-04-21,88.62,91.3839,88.33,88.98,42907764
2020-04-22,90.69,91.87,89.37,89.38,27133494
2020-04-23,89.74,91.28,89.26,89.31,28645700
2020-04-24,90.64,91.1,88.49,90.7,25979894
2020-04-27,91.94,95.63,91.5449,94.37,38284548
2020-04-28,97.81,98.3599,95.03,95.2801,37024558
2020-04-29,99.08,99.45,97.27,97.79,36275087
2020-04-30,95.6,96.84,94.55,95.76,31178019
2020-05-01,93.5,93.74,91.835,93.25,32784382
2020-05-04,92.02,92.67,90.8,92.15,27430836
2020-05-05,93.65,94.21,91.9,91.95,32614228
2020-05-06,92.16,92.76,89.9306,90.28,33802095
2020-05-07,91.34,92.91,90.58,91.2,31015568
2020-05-08,92.8,94.08,92.11,92.49,36726172
2020-05-11,91.11,91.11,89.33,89.93,51757134
2020-05-12,90.15,90.79,87,87.01,50281360
2020-05-13,86.38,86.86,83.4,84.06,63139001
2020-05-14,82.72,88.11,82.4,87.55,62692202
2020-05-15,86.85,87.28,85.3,85.9,46370628
2020-05-18,88.69,91.15,87.88,90.29,53528658
2020-05-19,90.05,91.1987,88.59,88.65,36752836
2020-05-20,90.71,92.385,90.37,91.36,37499294
2020-05-21,90.27,91.76,89.67,90.17,26376387
2020-05-22,90.01,90.36,88.72,89.47,24610854
2020-05-26,92.89,97.5,92.61,95.83,71457134
2020-05-27,102.07,102.58,98.8,101.34,70053978
2020-05-28,102.94,102.95,99.4,99.88,44061682
2020-05-29,98.66,99.18,96.775,97.375,37682818
2020-06-01,97.75,99.5115,97.38,98.59,26784176
2020-06-02,100.28,100.42,97.9276,98.98,36718252
2020-06-03,101.58,104.92,101.06,104.29,46984922
2020-06-04,103.82,106.61,102.79,106.48,49603094
2020-06-05,114.93,115.77,109.53,111.3,78479574
2020-06-08,113.41,114.19,111.94,113.4,40559200
2020-06-09,110.65,111.63,109.01,110.7,31078213
2020-06-10,110.46,110.505,105.85,106.16,41903686
2020-06-11,100.03,101.58,96.54,97.33,65097490
2020-06-12,100.71,101.13,98,98.01,16022898
2020-06-15,96.42,101.43,95.87,101.32,38807974
2020-06-16,105.37,105.68,99.31,102.12,39954813
2020-06-17,102.53,102.54,99.21,99.45,27161051
2020-06-18,98.67,100.52,98.13,98.99,30146062
2020-06-19,100.53,100.6,96.73,97.935,56050304
2020-06-22,97.25,97.95,96.54,96.75,13708856
2020-06-23,98.97,99.97,97.85,97.93,13576708
2020-06-24,96.75,96.84,94.31,94.72,20725600
2020-06-25,94.35,98.21,94.2622,97.87,23603063
2020-06-26,95.11,95.37,92,92.6,32213013
2020-06-29,93.4,94.49,92.18,93.01,17023132
2020-06-30,92.83,94.6598,92.57,93.98,15995356
2020-07-01,94.89,95.705,93.0301,93.27,17559773
2020-07-02,94.74,94.96,91.931,92.69,22994399
2020-07-06,94.43,95.2,93.48,94.99,16018921
2020-07-07,93.82,94.1,92,92.32,18421204
2020-07-08,92.29,93.34,91.8,93.31,15572193
2020-07-09,93.52,94.128,90.7764,91.31,23646457
2020-07-10,92,96.84,91.8706,96.28,26545062
2020-07-13,98.7303,99.2663,96.225,97.62,28796706
