Date,Open,High,Low,Close
2019/10/30,143.52,145,142.79,144.56
2019/10/31,144.9,144.93,142.99,143.39
2019/11/01,144.26,144.42,142.965,143.72
2019/11/04,144.8,145,144.16,144.52
2019/11/05,144.97,145.02,143.905,144.46
2019/11/06,144.37,144.52,143.2,144.06
2019/11/07,143.84,144.88,143.77,144.28
2019/11/08,143.98,145.99,143.76,145.96
2019/11/11,145.34,146.42,144.73,146.12
2019/11/12,146.28,147.57,146.06,147.08
2019/11/13,146.74,147.4625,146.28,147.34
2019/11/14,147.02,148.41,147,148.06
2019/11/15,148.93,149.99,148.27,149.95
2019/11/18,150.07,150.55,148.98,150.34
2019/11/19,150.88,151.33,150.195,150.39
2019/11/20,150.07,150.84,148.46,149.62
2019/11/21,149.4,149.8,148.501,149.49
2019/11/22,150.07,150.3,148.82,149.63
2019/11/25,150,151.35,149.92,151.2247
2019/11/26,151.36,152.42,151.32,152
2019/11/27,152.33,152.5,151.52,152.34
2019/11/29,152.1,152.3,151.28,151.38
2019/12/02,151.81,151.83,148.32,149.55
2019/12/03,147.5,149.43,146.65,149.32
2019/12/04,150.14,150.1799,149.2,149.83
2019/12/05,150.05,150.32,149.48,149.92
2019/12/06,150.99,151.87,150.27,151.75
2019/12/09,151.07,152.21,150.91,151.36
2019/12/10,151.26,151.89,150.765,151.17
2019/12/11,151.54,151.87,150.33,151.69
2019/12/12,151.65,153.44,151.02,153.23
2019/12/13,153.0035,154.89,152.83,154.54
2019/12/16,155.28,155.9,154.82,155.54
2019/12/17,155.45,155.71,154.45,154.79
2019/12/18,154.24,155.48,154.18,154.37
2019/12/19,154.01,155.77,153.75,155.71
2019/12/20,157.35,158.49,156.29,157.39
2019/12/23,158.12,158.12,157.27,157.41
2019/12/24,157.43,157.71,157.115,157.39
2019/12/26,157.56,158.73,157.4,158.67
2019/12/27,159.45,159.55,158.22,158.95
2019/12/30,158.9865,159.02,156.73,157.68
2019/12/31,156.77,157.77,156.45,157.49
2020/01/02,158.74,160.73,158.33,160.73
2020/01/03,158.32,159.945,158.06,158.59
2020/01/06,157.08,159.1,156.51,159.02
2020/01/07,159.32,159.67,157.32,157.6
2020/01/08,158.93,160.8,157.9491,160.14
2020/01/09,161.835,162.215,161.03,162.09
2020/01/10,162.8235,163.22,161.18,161.32
2020/01/13,161.76,163.31,161.26,163.28
2020/01/14,163.39,163.6,161.72,162.15
2020/01/15,162.62,163.94,162.57,163.29
2020/01/16,164.35,166.24,164.03,166.21
2020/01/17,167.41,167.4675,165.43,167.05
2020/01/21,166.68,168.19,166.43,166.49
2020/01/22,167.4,167.49,165.68,165.69
2020/01/23,166.19,166.8,165.27,166.72
2020/01/24,167.51,167.53,164.45,165.04
2020/01/27,161.15,163.375,160.2,162.26
2020/01/28,163.78,165.755,163.073,165.46
2020/01/29,167.84,168.75,165.69,168.18
2020/01/30,174.025,174.05,170.79,172.74
2020/01/31,172.36,172.4,169.58,170.17
2020/02/03,170.43,174.5,170.4,174.39
2020/02/04,177.13,180.64,176.31,180.13
2020/02/05,184.03,184.2,178.4101,179.94
2020/02/06,180.97,183.8199,180.059,183.64
2020/02/07,182.845,185.63,182.48,183.95
2020/02/10,183.58,188.84,183.25,188.74
2020/02/11,190.65,190.7,183.5,184.44
2020/02/12,185.58,185.85,181.85,184.72
2020/02/13,183.08,186.23,182.872,183.76
2020/02/14,183.25,185.41,182.65,185.35
2020/02/18,185.605,187.7,184.34,187.22
2020/02/19,188.06,188.18,186.47,187.28
2020/02/20,186.95,187.25,181.1,184.33
2020/02/21,183.17,183.5,177.25,178.56
2020/02/24,167.77,174.55,163.23,170.88
2020/02/25,174.2,174.84,167.6462,168.05
2020/02/26,169.71,173.26,168.21,170.16
2020/02/27,163.37,167.03,157.98,158
2020/02/28,152.41,163.71,152,162.11
2020/03/02,165.31,172.92,162.31,172.85
2020/03/03,173.8,175,162.26,164.38
2020/03/04,168.48,170.7,165.62,170.54
2020/03/05,166.1,170.87,165.69,166.24
2020/03/06,162.61,163.11,156,161.57
2020/03/09,150.91,157.75,150,150.62
2020/03/10,158.04,161.03,152.58,161.03
2020/03/11,157.34,157.7,151.15,153.56
2020/03/12,145.3,153.47,138.58,138.76
2020/03/13,147.5,161.91,140.73,158.85
2020/03/16,140,149.35,135,135.4144
2020/03/17,140,147.4998,135,146.57
2020/03/18,138,146,135.02,142.13
2020/03/19,142.77,150.15,139,142.67
2020/03/20,146.01,147.1,135.86,136.77
2020/03/23,137.01,140.57,132.52,135.56
2020/03/24,143.75,149.6,141.27,148.34
2020/03/25,148.91,154.33,144.44,146.85
2020/03/26,148.4,156.66,148.37,156.11
2020/03/27,151.75,154.89,149.2,149.61
2020/03/30,152.44,160.6,150.01,160.3
2020/03/31,159.44,164.78,156.56,157.64
2020/04/01,153,157.75,150.82,151.94
2020/04/02,151.86,155.48,150.36,155.26
2020/04/03,155.1,157.38,152.19,153.8201
2020/04/06,160.17,166.5,157.58,165.27
2020/04/07,169.59,170,163.26,163.49
2020/04/08,165.67,166.67,163.5,165.11
2020/04/09,166.36,167.37,163.33,165.19
2020/04/13,164.35,165.57,162.3,165.51
2020/04/14,169,173.75,168,173.7
2020/04/15,171.2,173.57,169.24,171.94
2020/04/16,174.3,177.28,172.9,177.07
2020/04/17,179.5,180,175.87,178.6
2020/04/20,176.63,178.75,174.99,174.99
2020/04/21,173.5,173.6699,166.1102,167.67
2020/04/22,171.39,173.97,170.82,173.725
2020/04/23,174.11,175.06,170.91,171.43
2020/04/24,172.06,174.56,170.71,174.54
2020/04/27,176.59,176.9,173.3,174.03
2020/04/28,175.59,175.67,169.39,169.79
2020/04/29,173.22,177.68,171.88,177.3
2020/04/30,180,180.4,176.23,179.22
2020/05/01,175.8,178.64,174.01,174.5
2020/05/04,174.49,179,173.8,178.84
2020/05/05,180.62,183.65,179.9,180.76
2020/05/06,182.08,184.2,181.6306,182.49
2020/05/07,184.17,186.5,182.58,183.6078
2020/05/08,184.9797,185,183.36,184.68
2020/05/11,183.15,187.51,182.85,186.65
2020/05/12,186.8,187.04,182.35,182.38
2020/05/13,182.55,184.05,176.54,179.78
2020/05/14,177.54,180.69,175.68,180.61
2020/05/15,179.06,187.06,177,183.39
2020/05/18,185.75,186.2,183.96,184.9
2020/05/19,185.03,186.59,183.49,183.5
2020/05/20,184.81,185.85,183.94,185.66
2020/05/21,185.4,186.67,183.3,183.49
2020/05/22,183.19,184.46,182.54,183.51
2020/05/26,186.34,186.5,181.1,181.56
